aug_kl   AUC 0.6260, Accuracy 0.6081, TPR@5% FPR of 0.1588
Min_50.0% renyi_inf   AUC 0.4569, Accuracy 0.5051, TPR@5% FPR of 0.0439
Min_60.0% renyi_05   AUC 0.4781, Accuracy 0.5169, TPR@5% FPR of 0.0236
Min_60.0% renyi_1   AUC 0.4966, Accuracy 0.5118, TPR@5% FPR of 0.0405
Min_60.0% renyi_2   AUC 0.5141, Accuracy 0.5338, TPR@5% FPR of 0.0676
Min_60.0% renyi_inf   AUC 0.4641, Accuracy 0.5034, TPR@5% FPR of 0.0439
Min_70.0% renyi_05   AUC 0.4897, Accuracy 0.5152, TPR@5% FPR of 0.0338
Min_70.0% renyi_1   AUC 0.5094, Accuracy 0.5253, TPR@5% FPR of 0.0574
Min_70.0% renyi_2   AUC 0.5216, Accuracy 0.5405, TPR@5% FPR of 0.0642
Min_70.0% renyi_inf   AUC 0.4798, Accuracy 0.5084, TPR@5% FPR of 0.0439
Min_80.0% renyi_05   AUC 0.4985, Accuracy 0.5169, TPR@5% FPR of 0.0439
Min_80.0% renyi_1   AUC 0.5159, Accuracy 0.5287, TPR@5% FPR of 0.0405
Min_80.0% renyi_2   AUC 0.5294, Accuracy 0.5490, TPR@5% FPR of 0.0743
Min_80.0% renyi_inf   AUC 0.4966, Accuracy 0.5203, TPR@5% FPR of 0.0405
Min_90.0% renyi_05   AUC 0.5073, Accuracy 0.5270, TPR@5% FPR of 0.0507
Min_90.0% renyi_1   AUC 0.5255, Accuracy 0.5372, TPR@5% FPR of 0.0608
Min_90.0% renyi_2   AUC 0.5386, Accuracy 0.5490, TPR@5% FPR of 0.0608
Min_90.0% renyi_inf   AUC 0.5089, Accuracy 0.5355, TPR@5% FPR of 0.0574
Min_100% renyi_05   AUC 0.5240, Accuracy 0.5372, TPR@5% FPR of 0.0473
Min_100% renyi_1   AUC 0.5404, Accuracy 0.5473, TPR@5% FPR of 0.0541
Min_100% renyi_2   AUC 0.5492, Accuracy 0.5524, TPR@5% FPR of 0.0574
Min_100% renyi_inf   AUC 0.5173, Accuracy 0.5405, TPR@5% FPR of 0.0574
